,Player,Team,Position,GP,TOI,TOIperGP,Goalsper60,Total Assistsper60,First Assistsper60,Second Assistsper60,Total Pointsper60,IPP,Shotsper60,SHpct,ixGper60,iCFper60,iFFper60,iSCFper60,iHDCFper60,Rush Attemptsper60,Rebounds Createdper60,PIMper60,Total Penaltiesper60,Minorper60,Majorper60,Misconductper60,Penalties Drawnper60,Giveawaysper60,Takeawaysper60,Hitsper60,Hits Takenper60,Shots Blockedper60,Faceoffs Wonper60,Faceoffs Lostper60,Faceoffs pct
886,Reese Johnson,CHI,C,37,393.1666667,10.62612613,0.15,0.76,0.15,0.61,0.92,100,3.66,4.17,0.33,7.02,5.49,3.82,1.07,0.15,0.31,2.44,0.76,0.46,0.31,0,1.22,0.92,1.98,21.52,6.87,2.14,16.33,16.02,7.7
134,Jakob Silfverberg,ANA,R,53,903.0666667,17.03899371,0.33,1.06,0.47,0.6,1.4,46.67,7.97,4.17,0.63,12.16,10.23,6.18,2.79,0.53,0.93,1.99,1,1,0,0,0.53,1.06,1.99,1.06,3.65,2.66,0.53,1.06,2.21
178,Justin Holl,TOR,D,69,1394.4,20.20869565,0.13,0.86,0.26,0.6,0.99,32.39,2.75,4.69,0.15,5.51,3.87,2.02,0.47,0.04,0.22,1.76,0.82,0.77,0.04,0,0.34,2.41,0.77,5.55,8.91,4.48,0,0,-
180,Tyler Toffoli,"CGY, MTL",R,74,1206.466667,16.3036036,0.99,1.44,0.85,0.6,2.44,65.33,9.7,10.26,1.08,16.36,12.83,8.8,3.83,0.6,0.75,0.7,0.35,0.35,0,0,0.6,1.74,1.34,4.03,2.39,1.19,0.9,0.8,2.63
229,Gregory Hofmann,CBJ,C,24,300.1333333,12.50555556,0.4,1,0.4,0.6,1.4,50,6.6,6.06,0.57,10.2,7.2,6.6,3.6,0.2,0.4,1.6,0.8,0.8,0,0,0.8,1.8,1.4,4.6,2.6,2,0,1.6,0
314,Colton Parayko,STL,D,80,1884.483333,23.55604167,0.19,0.92,0.32,0.6,1.11,32.41,4.3,4.44,0.22,7.77,5.83,2.36,0.57,0.13,0.38,0.57,0.29,0.29,0,0,0.54,1.69,1.62,2.29,3.79,5.38,0,0,-
497,Victor Olofsson,BUF,L,72,1104.416667,15.33912037,1.09,1.58,0.98,0.6,2.66,72.06,8.91,12.2,0.74,15.92,12.11,7.55,2.12,0.6,1.25,0.33,0.16,0.16,0,0,0.22,0.92,0.98,0.54,2.5,0.81,0,0.05,0
499,Ondrej Kase,TOR,R,50,699.2,13.984,1.2,1.12,0.51,0.6,2.32,72.97,10.21,11.76,1.02,17.59,13.56,10.21,4.46,1.37,0.43,1.2,0.6,0.6,0,0,0.6,1.37,2.4,2.49,5.32,2.75,0.17,0.77,1.56
558,Mitchell Stephens,DET,C,27,301.8166667,11.17839506,0,1.19,0.6,0.6,1.19,85.71,3.38,0,0.26,7.55,5.17,3.18,0.8,0,0.8,1.59,0.8,0.8,0,0,0.2,1.39,0.99,4.17,2.98,1.79,24.65,25.64,9.74
638,Brett Howden,VGK,C,47,500.8166667,10.65567376,1.08,1.32,0.72,0.6,2.4,74.07,4.67,23.08,0.74,8.27,7.19,6.35,4.43,0.48,1.32,1.44,0.72,0.72,0,0,0.84,1.68,1.56,7.43,7.31,4.31,16.77,18.09,5.76
5,Ryan Suter,DAL,D,82,1939.483333,23.65223577,0.22,0.77,0.19,0.59,0.99,35.16,3.65,5.93,0.2,8.2,5.66,2.44,0.4,0.15,0.53,1.24,0.62,0.62,0,0,0.15,1.42,0.59,1.42,1.98,2.72,0,0,-
62,Alex Killorn,T.B,L,82,1533.2,18.69756098,0.98,1.33,0.74,0.59,2.31,54.13,6.42,15.24,0.87,10.68,8.77,8.26,4.46,0.67,0.51,2.58,1.29,1.29,0,0,0.9,1.17,1.64,3.44,4.7,1.02,0.08,0.39,0.65
257,Scott Harrington,CBJ,D,7,100.9833333,14.42619048,0,0.59,0,0.59,0.59,50,2.97,0,0.11,5.35,4.16,1.19,0.59,0,0.59,3.56,1.78,1.78,0,0,0.59,0,1.19,4.75,5.94,5.35,0,0,-
304,Cody Ceci,EDM,D,78,1629.916667,20.89636752,0.18,0.85,0.26,0.59,1.03,37.84,3.75,4.9,0.13,7.84,5.08,1.62,0.18,0.11,0.33,0.52,0.26,0.26,0,0,0.07,1.44,0.55,4.31,5.26,4.45,0,0,-
412,Elias Lindholm,CGY,C,82,1635.933333,19.9504065,1.54,1.47,0.88,0.59,3.01,55.03,8.66,17.8,1.05,13.97,11.37,10.71,4.73,0.22,0.84,0.81,0.37,0.37,0,0,0.51,1.5,2.02,2.42,2.27,1.91,30.84,27.54,1.94
538,Brock Boeser,VAN,R,71,1318.65,18.57253521,1.05,1.05,0.46,0.59,2.09,55.42,8.87,11.79,1.13,17.79,12.97,10.33,4,0.32,1.09,0.91,0.46,0.46,0,0,0.5,0.96,1.5,1.59,1.46,1.18,1.23,1.18,2.32
731,Morgan Geekie,SEA,C,73,922.1833333,12.6326484,0.46,0.98,0.39,0.59,1.43,64.71,6.31,7.22,0.63,12.3,9.24,7.03,2.6,0.52,0.52,1.17,0.59,0.59,0,0,0.85,1.69,1.63,3.58,7.16,1.5,22.84,20.69,3.41
841,Rasmus Dahlin,BUF,D,80,1922.3,24.02875,0.41,1.25,0.66,0.59,1.65,55.21,5.34,7.6,0.26,10.05,6.99,2.4,0.44,0.12,0.41,2.12,1.03,1.03,0,0,0.66,1.59,0.84,3.78,4,2.84,0,0,-
854,Noah Dobson,NYI,D,80,1716.733333,21.45916667,0.45,1.33,0.73,0.59,1.78,54.26,6.64,6.84,0.3,14.01,9.4,3.53,0.49,0.21,0.8,0.63,0.31,0.31,0,0,0.7,2.87,0.94,2.73,4.68,5.38,0,0,-
43,Patric Hornqvist,FLA,R,65,823.5666667,12.67025641,0.8,1.24,0.66,0.58,2.04,58.33,12.02,6.67,1.38,17.48,14.86,11.29,6.63,0.58,2.11,1.38,0.58,0.51,0.07,0,1.09,1.02,1.75,8.16,8.31,1.68,0.58,0.95,2.78
53,Cal Clutterbuck,NYI,R,59,828.4666667,14.04180791,0.43,0.65,0.07,0.58,1.09,83.33,5.36,8.11,0.56,8.18,6.88,5.29,2.1,0.22,0.36,0.72,0.36,0.36,0,0,0.94,1.01,1.52,16.58,6.16,1.67,0.8,0.29,5.31
100,Josh Bailey,NYI,R,74,1249.966667,16.89144144,0.67,1.44,0.86,0.58,2.11,67.69,4.18,16.09,0.47,7.49,5.52,5.33,2.21,0.1,0.58,0.29,0.14,0.14,0,0,0.1,2.06,1.49,0.91,1.92,1.25,2.06,3.22,1.88
234,Vincent Trocheck,CAR,C,81,1447.783333,17.87386831,0.87,1.24,0.66,0.58,2.11,53.68,6.96,12.5,0.99,12.43,10.53,8.79,4.81,0.54,0.83,3.23,1.33,1.2,0.08,0.04,1.16,1.74,2.07,7.67,5.1,1.91,28.18,23.42,2.26
287,Matt Tennyson,NSH,D,8,103.2833333,12.91041667,0,1.74,1.16,0.58,1.74,60,2.9,0,0.11,6.39,4.65,2.9,0,0,0.58,2.32,1.16,1.16,0,0,0,4.07,0.58,6.97,8.13,2.32,0,0,-
305,Tom Wilson,WSH,R,78,1449.416667,18.58226496,0.99,1.16,0.58,0.58,2.15,53.06,6.25,15.89,0.84,11.55,9.36,7.74,3.97,0.5,0.7,4.06,1.32,0.99,0.25,0.08,1.37,1.82,1.49,9.94,5.88,2.28,0.91,1.24,1.75
380,Carter Verhaeghe,FLA,C,78,1252.15,16.05320513,1.15,1.49,0.91,0.58,2.64,71.43,8,14.37,0.92,14.95,11.12,10.4,4.03,0.43,1.1,2.11,1.01,1.01,0,0,0.67,2.25,3.02,2.4,6.33,0.77,0.91,0.48,3.14
448,Nick Ritchie,"ARI, TOR",L,57,723.9833333,12.70146199,0.99,0.91,0.33,0.58,1.91,67.65,7.71,12.9,1,13.18,11.11,9.2,5.55,0,0.99,3.56,1.57,1.49,0.08,0,0.33,1.41,0.75,12.68,5.39,1.82,0,0.33,0
631,Clayton Keller,ARI,R,67,1349.3,20.13880597,1.25,1.56,0.98,0.58,2.8,73.26,7.87,15.82,0.85,12.18,10.14,6.94,2.67,0.62,0.89,1.25,0.62,0.62,0,0,1.07,2.36,2.71,0.76,3.87,1.38,1.29,1.73,1.9
969,Tim Stützle,OTT,L,79,1454.5,18.41139241,0.91,1.49,0.91,0.58,2.39,67.44,7.3,12.43,0.9,12.95,9.94,8.75,3.55,0.33,1.16,1.53,0.7,0.66,0.04,0,1.86,2.1,1.57,5.16,5.36,2.15,7.43,12.09,1.57
138,Evander Kane,EDM,L,43,836.3666667,19.4503876,1.58,1.22,0.65,0.57,2.8,59.09,10.9,14.47,1.32,18.65,14.78,11.62,5.74,0.72,1.29,4.3,1.87,1.79,0,0.07,1.08,1.94,1.15,9.68,5.67,0.79,0.65,0.79,3.23
310,Slater Koekkoek,EDM,D,19,212.3,11.17368421,0,1.13,0.57,0.57,1.13,30.77,3.11,0,0.09,7.35,5.37,1.7,0.57,0.57,0.28,4.52,2.26,2.26,0,0,0.28,0.28,0.28,5.93,6.78,5.09,0,0,-
810,Sean Durzi,L.A,D,64,1254.05,19.59453125,0.14,1.15,0.57,0.57,1.29,42.19,5.69,2.52,0.32,11.82,7.18,4.83,0.81,0.91,1.15,2.63,1.1,0.96,0.14,0,0.81,2.54,1.24,3.54,4.59,5.79,0,0,-
864,Karson Kuhlman,"BOS, SEA",C,44,523.75,11.90340909,0.34,0.8,0.23,0.57,1.15,71.43,7.79,4.41,0.77,13.29,10.54,7.9,3.32,0.34,1.03,0.69,0.34,0.34,0,0,0.46,1.15,1.37,8.13,6.19,2.29,0,0.23,0
130,Kyle Palmieri,NYI,R,69,1078.116667,15.62487923,0.83,1,0.45,0.56,1.84,54.1,8.68,9.62,1.01,14.86,11.97,9.91,4.51,0.22,0.83,3.17,1.28,1.17,0.06,0.06,1,1.11,0.89,4.29,3.67,1,0.83,2,1.64
146,Nick Leddy,"DET, STL",D,75,1605.9,21.412,0.11,0.78,0.22,0.56,0.9,35.82,2.65,4.23,0.12,5.16,3.89,1.35,0.22,0.04,0.26,0.82,0.41,0.41,0,0,0.19,1.23,1.12,1.38,1.94,2.5,0,0,-
192,Kevin Hayes,PHI,C,48,860.3333333,17.92361111,0.7,1.46,0.91,0.56,2.16,72.09,8.79,7.94,0.7,14.58,11.16,6.21,1.95,0.63,0.91,1.81,0.63,0.56,0,0.07,0.84,1.39,2.09,2.51,1.53,0.84,18.13,24.2,2.99
268,Jonas Brodin,MIN,D,73,1710.95,23.43767123,0.18,0.88,0.32,0.56,1.05,32.97,4.42,3.97,0.17,8.14,5.51,2.24,0.35,0.11,0.42,0.63,0.32,0.32,0,0,0.18,0.98,0.84,1.47,3.93,4.42,0,0,-
346,Connor Brown,OTT,R,64,1284.15,20.06484375,0.47,1.35,0.79,0.56,1.82,67.24,5.65,8.26,0.66,10.98,7.9,6.68,2.66,0.47,0.7,0.47,0.23,0.23,0,0,0.89,2.34,2.38,0.65,3.83,1.73,2.24,3.97,1.69
486,Gustav Forsling,FLA,D,71,1506.433333,21.21737089,0.4,1.08,0.52,0.56,1.47,39.36,5.78,6.9,0.28,11.79,7.65,3.5,0.6,0.44,0.36,0.72,0.36,0.36,0,0,0.4,2.11,2.03,1.79,4.86,3.43,0,0,-
515,Pavel Zacha,N.J,C,70,1179.216667,16.84595238,0.76,1.07,0.51,0.56,1.83,60,7.53,10.14,0.88,13.43,10.74,9.51,3.41,1.22,0.51,1.12,0.56,0.56,0,0,0.46,2.04,1.68,4.07,3.21,0.92,9.62,9.57,2.55
572,Anthony Cirelli,T.B,C,76,1391.783333,18.3129386,0.73,1.12,0.56,0.56,1.85,58.9,6.29,11.64,0.76,11.21,8.71,8.02,3.75,0.6,0.78,3.02,1.03,0.86,0.09,0.09,1.72,0.56,2.59,3.23,4.87,2.89,19.01,21.86,2.01
640,Kieffer Bellows,NYI,L,45,533.9,11.86444444,0.67,1.46,0.9,0.56,2.14,70.37,8.99,7.5,0.8,16.52,12.14,11.24,3.03,0.56,1.24,2.14,0.9,0.79,0.11,0,0.56,2.92,0.67,11.58,7.08,1.57,0,0.11,0
920,Jack Hughes,N.J,C,49,958.7,19.56530612,1.63,1.88,1.31,0.56,3.5,77.78,10.33,15.76,1.1,18.53,13.96,11.52,4.44,1,1,0,0,0,0,0,1,3.76,3.07,0.38,4.57,0.94,7.64,14.46,2.16
937,Alex Newhook,COL,C,71,963.0666667,13.56431925,0.81,1.25,0.69,0.56,2.06,71.74,7.04,11.5,0.63,12.65,8.91,7.97,2.43,0.12,0.69,0.75,0.37,0.37,0,0,0.75,0.81,1.25,2.49,4.98,2.24,8.47,15.95,2.16
987,Daniil Miromanov,VGK,D,11,107.6166667,9.783333333,0,0.56,0,0.56,0.56,20,8.36,0,0.37,17.84,11.71,4.46,0,0,0.56,1.12,0.56,0.56,0,0,1.12,1.12,0.56,2.79,6.69,3.35,0,0,-
132,Kyle Clifford,"STL, TOR",L,25,219.9333333,8.797333333,0.27,0.82,0.27,0.55,1.09,50,7.91,3.45,0.61,12,9.82,7.09,2.73,0.55,0.55,8.46,1.91,0.82,0.82,0.27,2.18,1.36,1.36,13.64,15.28,1.36,0.82,1.09,11.69
193,Cam Fowler,ANA,D,76,1855.633333,24.41622807,0.29,1.07,0.52,0.55,1.36,44.21,4.01,7.26,0.23,9.7,5.5,3.23,0.45,0.13,0.42,0.45,0.23,0.23,0,0,0.16,1.49,1,1.2,2.78,3.75,0,0,-
